"Force","Voltage","Acceleration1","Acceleration2","Acceleration3","Fs",
-3.6716,0.0099957,0.011409,-0.013864,0.011253,,
-5.3673,0.013391,-0.021741,-0.055108,-0.01257,,
-6.8601,0.016207,-0.033765,-0.089988,-0.046567,,
-7.8595,0.018325,-0.054362,-0.12433,-0.073741,,
-8.5308,0.019675,-0.0716,-0.14577,-0.086191,,
-8.8108,0.020201,-0.074352,-0.16267,-0.10726,,
-8.5972,0.019909,-0.082958,-0.1704,-0.11205,,
-8.1465,0.018846,-0.079485,-0.17164,-0.11337,,
-7.2905,0.017088,-0.078151,-0.1651,-0.11492,,
-6.1604,0.014746,-0.07276,-0.15432,-0.10403,,
-4.8884,0.011958,-0.059299,-0.1371,-0.098641,,
-3.3273,0.0088728,-0.043047,-0.11446,-0.086072,,
-1.763,0.0056692,-0.030562,-0.089131,-0.063446,,
-0.23072,0.0025127,-0.013656,-0.063011,-0.048842,,
1.2716,-0.00042262,-0.0016973,-0.033809,-0.027533,,
2.4496,-0.0029941,0.011021,-0.0044836,-0.0068235,,
3.431,-0.0050498,0.020024,0.022591,0.013288,,
4.0945,-0.0064912,0.0256,0.048958,0.031723,,
4.3482,-0.0072447,0.029955,0.069293,0.041779,,
4.3866,-0.0072715,0.033291,0.083458,0.056743,,
4.021,-0.0065767,0.026006,0.096324,0.068235,,
3.2967,-0.0051777,0.026869,0.10248,0.069671,,
2.3569,-0.0031654,0.014267,0.10196,0.070868,,
1.03,-0.00063991,-0.0023068,0.10335,0.071706,,
-0.43177,0.0022719,-0.011602,0.09503,0.063087,,
-2.0119,0.0054185,-0.037538,0.084831,0.061411,,
-3.6979,0.0086215,-0.042131,0.071847,0.051595,,
-5.183,0.011731,-0.058792,0.053876,0.035913,,
-6.5693,0.014538,-0.075582,0.036003,0.029928,,
-7.7452,0.016907,-0.078939,0.020556,0.011732,,
-8.5498,0.018694,-0.089671,0.0022697,-0.00035913,,
-9.1367,0.019754,-0.095207,-0.0092093,-0.0069432,,
-9.2819,0.020036,-0.095955,-0.022439,-0.019752,,
-9.0168,0.019463,-0.096867,-0.033097,-0.023104,,
-8.3959,0.018012,-0.084825,-0.039082,-0.032801,,
-7.217,0.015724,-0.073861,-0.043322,-0.038068,,
-5.7083,0.012649,-0.059604,-0.041574,-0.030765,,
-3.8681,0.0088778,-0.034154,-0.041961,-0.034596,,
-1.6756,0.0045457,-0.01683,-0.035673,-0.031364,,
0.57193,-0.00019738,0.010889,-0.028223,-0.025259,,
2.9816,-0.005166,0.035123,-0.020219,-0.019154,,
5.3977,-0.010179,0.05379,-0.008152,-0.011732,,
7.659,-0.015045,0.080078,-0.00041706,-0.011013,,
9.8922,-0.019565,0.10119,0.0061093,-0.0020351,,
11.8155,-0.023582,0.11705,0.014443,0.0023942,,
13.3882,-0.026914,0.13898,0.015983,-0.0013168,,
14.6425,-0.029436,0.14629,0.017338,0.0057461,,
15.3118,-0.031063,0.1522,0.018204,0.00083797,,
15.5589,-0.031714,0.15164,0.013651,-0.0026336,,
15.3037,-0.031376,0.14374,0.0068337,-0.0035913,,
14.5027,-0.030066,0.13923,-0.0055144,-0.01664,,
13.3984,-0.027837,0.12762,-0.017602,-0.021668,,
11.847,-0.024793,0.10615,-0.03292,-0.027653,,
9.9509,-0.021062,0.091561,-0.049772,-0.043574,,
7.8903,-0.016809,0.066915,-0.067729,-0.051595,,
5.5294,-0.012221,0.047666,-0.081871,-0.061651,,
3.1721,-0.0074995,0.021839,-0.096199,-0.070629,,
0.83918,-0.0028412,-0.0050455,-0.10687,-0.072664,,
-1.4199,0.001529,-0.019253,-0.11338,-0.079966,,
-3.2946,0.0054268,-0.039425,-0.11541,-0.07841,,
-4.8928,0.0086592,-0.053605,-0.1142,-0.071706,,
-6.0979,0.011073,-0.054158,-0.10855,-0.068354,,
-6.7565,0.012547,-0.060861,-0.096573,-0.053989,,
-7.0541,0.012997,-0.060161,-0.077781,-0.042258,,
-6.7683,0.012362,-0.04794,-0.056237,-0.024301,,
-5.9564,0.010641,-0.040124,-0.027023,0.0029928,,
-4.7058,0.0078753,-0.014912,0.0054463,0.022865,,
-2.827,0.0041327,0.010282,0.037553,0.048842,,
-0.58887,-0.00046605,0.037921,0.075934,0.084156,,
1.9831,-0.0057777,0.074804,0.11179,0.10798,,
4.8792,-0.011615,0.10838,0.14861,0.13719,,
7.793,-0.017789,0.13812,0.18365,0.16508,,
10.7998,-0.024073,0.17319,0.21299,0.18004,,
13.7389,-0.030265,0.19588,0.23722,0.20375,,
16.4327,-0.036132,0.22794,0.25639,0.20997,,
19.0039,-0.041478,0.25345,0.26456,0.215,,
21.1652,-0.046114,0.26574,0.2676,0.215,,
22.8695,-0.049871,0.28312,0.26087,0.20494,,
24.1642,-0.052633,0.2841,0.24655,0.18962,,
24.7651,-0.054293,0.27872,0.22359,0.16879,,
24.8535,-0.054801,0.27031,0.19147,0.14066,,
24.3519,-0.054137,0.2447,0.15009,0.10546,,
23.2223,-0.05233,0.22149,0.10117,0.06189,,
21.7055,-0.049432,0.19356,0.046582,0.015682,,
19.6611,-0.045549,0.14819,-0.01289,-0.032441,,
17.1888,-0.040807,0.11227,-0.075038,-0.088585,,
14.4709,-0.035358,0.059589,-0.14164,-0.13862,,
11.368,-0.029391,0.01261,-0.20266,-0.19477,,
8.1739,-0.023071,-0.038005,-0.26304,-0.24253,,
4.9027,-0.016595,-0.089606,-0.31723,-0.28599,,
1.6168,-0.01015,-0.13369,-0.36792,-0.33279,,
-1.3991,-0.003908,-0.17993,-0.41119,-0.36559,,
-4.2682,0.0019652,-0.22021,-0.44602,-0.39025,,
-6.8838,0.0073397,-0.2517,-0.47157,-0.41563,,
-9.0909,0.012095,-0.27856,-0.48928,-0.42306,,
-11.0846,0.01617,-0.30206,-0.49379,-0.42856,,
-12.6343,0.019498,-0.31411,-0.48839,-0.42329,,
-13.7973,0.022075,-0.33097,-0.47168,-0.40438,,
-14.662,0.023923,-0.32456,-0.44231,-0.38475,,
-15.012,0.025077,-0.31935,-0.4072,-0.35267,,
-15.1039,0.025623,-0.30978,-0.36137,-0.30801,,
-14.933,0.025646,-0.28878,-0.30802,-0.26683,,
-14.4691,0.025261,-0.27009,-0.24888,-0.21608,,
-14.0003,0.024592,-0.24762,-0.18294,-0.1585,,
-13.3886,0.023763,-0.21679,-0.11611,-0.10511,,
-12.7616,0.022901,-0.19811,-0.048028,-0.039624,,
-12.244,0.022109,-0.16796,0.020948,0.014245,,
-11.6733,0.021507,-0.13511,0.085027,0.07039,,
-11.2832,0.021169,-0.11731,0.14953,0.13048,,
-11.0627,0.021145,-0.084243,0.20686,0.17921,,
-10.9347,0.021483,-0.072001,0.26043,0.22709,,
-11.1435,0.022185,-0.051528,0.3091,0.27066,,
-11.4672,0.023239,-0.0387,0.34671,0.30179,,
-11.9629,0.024604,-0.032234,0.37802,0.33531,,
-12.655,0.026205,-0.019887,0.39982,0.35207,,
-13.2824,0.02796,-0.015113,0.4116,0.36332,,
-14.0078,0.029781,-0.013686,0.41907,0.37792,,
-14.7205,0.031542,-0.010461,0.41818,0.37421,,
-15.2814,0.033142,-0.015155,0.40897,0.37146,,
-15.8646,0.034469,-0.015721,0.39645,0.35985,,
-16.2109,0.035416,-0.018751,0.37339,0.34369,,
-16.3504,0.035899,-0.026909,0.34894,0.32657,,
-16.3158,0.035844,-0.019468,0.3184,0.29975,,
-15.8566,0.035211,-0.025779,0.285,0.27174,,
-15.1727,0.033966,-0.0252,0.25189,0.24481,,
-14.2188,0.032122,-0.021419,0.2155,0.2077,,
-12.912,0.0297,-0.015358,0.17839,0.18064,,
-11.4963,0.026756,-0.013551,0.14455,0.14653,,
-9.8215,0.023381,-0.0080389,0.1079,0.11049,,
-8.0036,0.019675,-0.0076487,0.072965,0.083797,,
-6.1703,0.015762,-0.0020086,0.039881,0.048123,,
-4.1622,0.011767,0.0059616,0.0088008,0.018435,,
-2.2415,0.0078245,0.0080314,-0.019515,-0.0098162,,
-0.44351,0.0041059,0.01441,-0.049373,-0.042377,,
1.2624,0.00071486,0.015155,-0.078117,-0.069911,,
2.5993,-0.0022177,0.015272,-0.10304,-0.096367,,
3.7121,-0.0045852,0.014022,-0.12843,-0.1245,,
4.4887,-0.0062881,0.0003586,-0.14969,-0.14317,,
4.8358,-0.0072736,-0.0016843,-0.17096,-0.167,,
4.9709,-0.007517,-0.014266,-0.19002,-0.18735,,
4.6835,-0.0070023,-0.030032,-0.2083,-0.20135,,
4.0306,-0.0057525,-0.035232,-0.2248,-0.21919,,
3.1304,-0.0038191,-0.054116,-0.23892,-0.22781,,
1.8093,-0.0012942,-0.071312,-0.24869,-0.23583,,
0.31991,0.0017262,-0.085471,-0.25758,-0.24421,,
-1.3453,0.0051284,-0.10857,-0.26008,-0.24026,,
-3.2042,0.0087771,-0.12096,-0.25931,-0.24301,,
-4.9521,0.01252,-0.13737,-0.25569,-0.2393,,
-6.7197,0.016216,-0.15281,-0.24713,-0.22182,,
-8.3983,0.019735,-0.15706,-0.23317,-0.21272,,
-9.8295,0.022934,-0.16689,-0.21459,-0.19261,,
-11.177,0.025702,-0.16949,-0.18955,-0.16891,,
-12.2029,0.027949,-0.16856,-0.15888,-0.14485,,
-12.9263,0.029583,-0.1727,-0.12633,-0.11061,,
-13.4022,0.030563,-0.15298,-0.088191,-0.080325,,
-13.3879,0.030866,-0.14305,-0.047352,-0.043694,,
-13.0937,0.030488,-0.13106,-0.004703,-0.0025139,,
-12.48,0.029445,-0.10333,0.039974,0.032322,,
-11.4862,0.027786,-0.084259,0.084708,0.073861,,
-10.3743,0.02559,-0.060377,0.12999,0.11384,,
-8.9804,0.022919,-0.027015,0.17062,0.14856,,
-7.4196,0.01988,-0.005681,0.21044,0.18447,,
-5.8153,0.016577,0.029479,0.24421,0.21201,,
-3.9902,0.013093,0.063443,0.27115,0.23559,,
-2.1915,0.0095313,0.083982,0.29752,0.2642,,
-0.43462,0.0059889,0.12063,0.31498,0.27438,,
1.3457,0.0025392,0.13701,0.32632,0.28611,,
2.8863,-0.00074302,0.16346,0.33325,0.29197,,
4.3621,-0.0038107,0.18406,0.33131,0.28922,,
5.6969,-0.0066328,0.19585,0.32239,0.29197,,
6.8084,-0.0091903,0.21622,0.3071,0.27318,,
7.9343,-0.011495,0.22357,0.28315,0.25618,,
8.8647,-0.013547,0.22699,0.25937,0.24241,,
9.6573,-0.01537,0.23824,0.22381,0.21009,,
10.4278,-0.017011,0.23879,0.18991,0.18603,,
10.967,-0.018502,0.24106,0.1549,0.1561,,
11.5082,-0.019893,0.23802,0.11416,0.12342,,
11.9947,-0.021222,0.22808,0.077789,0.093972,,
12.3861,-0.022523,0.22463,0.040081,0.055186,,
12.9157,-0.02382,0.217,0.0027567,0.025019,,
13.3957,-0.025141,0.20428,-0.03093,-0.0038307,,
13.8725,-0.026483,0.20145,-0.065761,-0.039025,,
14.4356,-0.02784,0.19026,-0.095471,-0.059616,,
14.8452,-0.029181,0.17837,-0.11767,-0.085114,,
15.2975,-0.030494,0.16917,-0.13909,-0.10762,,
15.6943,-0.031715,0.15147,-0.15601,-0.1233,,
15.9578,-0.032809,0.14371,-0.16782,-0.14569,,
16.2726,-0.033702,0.13551,-0.1788,-0.15778,,
16.423,-0.034359,0.11775,-0.18437,-0.1634,,
16.4169,-0.034702,0.11048,-0.1907,-0.17765,,
16.3261,-0.034696,0.095535,-0.19045,-0.1828,,
15.9141,-0.034303,0.078178,-0.1882,-0.18232,,
15.3582,-0.033486,0.067377,-0.18768,-0.19034,,
14.5932,-0.032252,0.047027,-0.18596,-0.18735,,
13.5603,-0.03059,0.035222,-0.1812,-0.18639,,
12.4961,-0.028536,0.01558,-0.17792,-0.18974,,
11.2039,-0.026109,-0.0042689,-0.17351,-0.18052,,
9.7745,-0.023391,-0.01716,-0.16773,-0.18124,,
8.3304,-0.020442,-0.039098,-0.16187,-0.17549,,
6.6877,-0.017354,-0.054092,-0.15639,-0.16975,,
5.0979,-0.014211,-0.065994,-0.15382,-0.16999,,
3.5226,-0.011104,-0.083978,-0.14669,-0.15778,,
1.9713,-0.0081442,-0.090155,-0.14157,-0.15347,,
0.68403,-0.0053895,-0.098129,-0.13574,-0.14844,,
-0.48992,-0.0029417,-0.10821,-0.12497,-0.13443,,
-1.4793,-0.00087047,-0.10941,-0.11667,-0.12809,,
-2.1871,0.0008008,-0.11464,-0.1061,-0.10953,,
-2.8009,0.0020079,-0.11138,-0.092063,-0.10008,,
-3.1248,0.0027745,-0.10754,-0.080224,-0.089423,,
-3.2392,0.0031029,-0.10532,-0.066179,-0.069192,,
-3.2145,0.0030253,-0.094294,-0.053469,-0.060454,,
-2.8631,0.0025989,-0.082602,-0.040652,-0.046807,,
-2.4255,0.0019055,-0.081903,-0.022637,-0.02873,,
-1.9025,0.0010179,-0.061329,-0.0086589,-0.019393,,
-1.2465,3.7456e-05,-0.053434,0.0042349,-0.0080206,,
-0.73401,-0.00093704,-0.043787,0.01826,0.0040701,,
-0.2047,-0.0018195,-0.030883,0.028595,0.013527,,
0.21428,-0.002499,-0.024836,0.036993,0.025738,,
0.43039,-0.0029041,-0.013543,0.041026,0.025259,,
0.62873,-0.0029734,-0.0065924,0.042004,0.030526,,
0.5885,-0.0026646,-0.0061046,0.043985,0.038307,,
0.34439,-0.001962,0.0054348,0.040253,0.032681,,
-0.014592,-0.0008523,0.00073022,0.035046,0.034117,,
-0.69544,0.00062139,0.0011204,0.029747,0.033279,,
-1.4738,0.0024206,-0.0011947,0.021144,0.02909,,
-2.3834,0.0044581,-0.012242,0.013303,0.028252,,
-3.4417,0.0066446,-0.0091992,0.0059211,0.021069,,
-4.3734,0.0088715,-0.015492,-0.0040533,0.019034,,
-5.3217,0.011021,-0.021174,-0.0080508,0.022625,,
-6.1841,0.012983,-0.019314,-0.014055,0.013048,,
-6.8102,0.014623,-0.02229,-0.016438,0.017717,,
-7.379,0.015847,-0.018087,-0.013059,0.023463,,
-7.6327,0.016545,-0.013071,-0.0087998,0.027773,,
-7.6128,0.016648,-0.010667,0.00045205,0.040462,,
-7.3492,0.016099,0.0028252,0.013423,0.048483,,
-6.6251,0.014892,0.016335,0.030502,0.065003,,
-5.6332,0.013009,0.028043,0.053424,0.087867,,
-4.3459,0.010496,0.049268,0.076129,0.098761,,
-2.7096,0.0074135,0.065242,0.10289,0.12079,,
-0.99853,0.0038648,0.08575,0.12827,0.1391,,
0.94006,-5.4505e-05,0.10708,0.15616,0.15574,,
2.9587,-0.0041909,0.12,0.18267,0.17957,,
4.9245,-0.0084152,0.14513,0.2075,0.18818,,
6.9946,-0.01257,0.16352,0.22913,0.20039,,
8.8851,-0.016483,0.1719,0.24768,0.21261,,
10.5797,-0.020034,0.19026,0.25776,0.21344,,
12.0932,-0.023075,0.19409,0.26328,0.215,,
13.1581,-0.025509,0.1962,0.26239,0.20686,,
13.9259,-0.027229,0.19485,0.25345,0.19142,,
14.2959,-0.028195,0.1843,0.23583,0.17789,,
14.2079,-0.028376,0.17905,0.21143,0.14868,,
13.8751,-0.027772,0.16384,0.17838,0.12103,,
13.1332,-0.026444,0.13876,0.13904,0.092177,,
12.0517,-0.024438,0.12166,0.095544,0.04956,,
10.7816,-0.021884,0.094294,0.047086,0.01221,,
9.1636,-0.018892,0.065705,-0.00098827,-0.025977,,
7.4574,-0.015601,0.040942,-0.054217,-0.071706,,
5.6794,-0.012175,0.0075372,-0.10609,-0.10702,,
3.8414,-0.0087578,-0.01336,-0.15355,-0.1506,,
2.2448,-0.0055081,-0.038179,-0.20047,-0.18914,,
0.75225,-0.00257,-0.061827,-0.23889,-0.21249,,
-0.51631,-8.4979e-05,-0.072186,-0.27276,-0.24744,,
-1.4281,0.0018697,-0.090498,-0.2984,-0.26276,,
-2.1789,0.0032137,-0.097543,-0.31468,-0.27306,,
-2.5279,0.0038842,-0.10213,-0.32129,-0.28012,,
-2.5596,0.0038853,-0.10361,-0.31784,-0.26851,,
-2.3405,0.0032484,-0.09066,-0.30668,-0.26695,,
-1.671,0.0020084,-0.077348,-0.28893,-0.24792,,
-0.80836,0.00026751,-0.064775,-0.25746,-0.21763,,
0.24921,-0.0018785,-0.041006,-0.22473,-0.19345,,
1.5248,-0.0043007,-0.021154,-0.18179,-0.15299,,
2.719,-0.0068464,0.0049982,-0.13367,-0.11217,,
3.9653,-0.0093811,0.029005,-0.081958,-0.070509,,
5.1111,-0.011746,0.052553,-0.029051,-0.018675,,
6.0336,-0.013802,0.080738,0.027229,0.022865,,
6.8827,-0.015425,0.10221,0.079467,0.068115,,
7.4041,-0.016502,0.11902,0.13125,0.1166,,
7.6051,-0.01696,0.14021,0.1773,0.15395,,
7.548,-0.016742,0.14825,0.21927,0.19285,,
7.0052,-0.015835,0.15629,0.25852,0.22793,,
6.1726,-0.014238,0.15689,0.29049,0.25558,,
5.0011,-0.011994,0.14865,0.31721,0.28539,,
3.4747,-0.0091724,0.14404,0.33684,0.29963,,
1.8532,-0.0058674,0.13483,0.34649,0.31017,,
-0.0080633,-0.0021934,0.11393,0.35275,0.32154,,
-2.0034,0.0017294,0.099208,0.35041,0.31867,,
-3.9716,0.0057572,0.071645,0.3414,0.31436,,
-6.0654,0.0097503,0.044735,0.33008,0.30646,,
-8.0326,0.0136,0.019142,0.30982,0.2873,,
-9.8777,0.017168,-0.016476,0.28802,0.26947,,
-11.6025,0.020348,-0.039573,0.2606,0.24241,,
-12.9623,0.023077,-0.068242,0.2296,0.2132,,
-14.1126,0.025279,-0.10201,0.19631,0.18747,,
-14.9981,0.026936,-0.12537,0.16266,0.14736,,
-15.5305,0.028037,-0.15368,0.1243,0.11516,,
-15.9431,0.028611,-0.17799,0.088925,0.077812,,
-16.0512,0.0287,-0.19815,0.046971,0.034477,,
-15.9621,0.02838,-0.22774,0.0054435,0.00011971,,
-15.7869,0.027735,-0.23978,-0.037398,-0.044532,,
-15.3368,0.026852,-0.2599,-0.080688,-0.088107,,
-14.8705,0.025837,-0.279,-0.1244,-0.12486,,
-14.3861,0.024792,-0.28972,-0.16842,-0.17142,,
-13.8451,0.02381,-0.31014,-0.2119,-0.21069,,
-13.5131,0.022986,-0.32103,-0.25257,-0.24816,,
-13.207,0.022365,-0.33406,-0.29424,-0.28647,,
-13.0311,0.022018,-0.35606,-0.33345,-0.31795,,
-13.0632,0.021958,-0.35672,-0.37214,-0.35698,,
-13.0699,0.022185,-0.36663,-0.40801,-0.38583,,
-13.2639,0.022708,-0.37802,-0.4386,-0.40881,,
-13.5602,0.023467,-0.37874,-0.46509,-0.43431,,
-13.8493,0.024409,-0.38702,-0.48881,-0.44879,,
-14.303,0.025462,-0.38867,-0.50339,-0.45933,,
-14.7037,0.02655,-0.3864,-0.51123,-0.464,,
-15.0783,0.027591,-0.38983,-0.51218,-0.45693,,
-15.4478,0.028488,-0.37636,-0.50535,-0.45143,,
-15.5514,0.029179,-0.3657,-0.49358,-0.43718,,
-15.5578,0.029587,-0.3505,-0.47182,-0.41061,,
-15.3915,0.029679,-0.32475,-0.44318,-0.38487,,
-14.9601,0.029402,-0.30256,-0.40409,-0.34812,,
-14.4825,0.028771,-0.27973,-0.35549,-0.30454,,
-13.7649,0.027786,-0.24932,-0.30297,-0.2569,,
-12.9003,0.026486,-0.21963,-0.2422,-0.20087,,
-11.9792,0.024934,-0.18128,-0.18052,-0.15036,,
-10.8206,0.023203,-0.14314,-0.11527,-0.091578,,
-9.6732,0.021382,-0.10986,-0.046209,-0.030646,,
-8.5277,0.019569,-0.070731,0.022238,0.025498,,
-7.3738,0.017876,-0.03888,0.090516,0.085832,,
-6.4636,0.016388,-0.0085656,0.1581,0.14174,,
-5.6449,0.015194,0.02339,0.21823,0.19417,,
-5.028,0.014372,0.041899,0.27526,0.24636,,
-4.7029,0.013975,0.070429,0.32441,0.28503,,
-4.4554,0.014023,0.08862,0.36546,0.32178,,
-4.4914,0.014514,0.10019,0.40006,0.35446,,
-4.7486,0.015429,0.11658,0.4246,0.37158,,
-5.1156,0.016697,0.11962,0.44078,0.39061,,
-5.7633,0.018224,0.12215,0.45068,0.39923,,
-6.4384,0.019903,0.1261,0.44846,0.39744,,
-7.139,0.021585,0.11914,0.44137,0.40067,,
-7.86,0.02314,0.11975,0.42648,0.38439,,
-8.2956,0.024385,0.11786,0.40354,0.36847,,
-8.5791,0.025171,0.1137,0.37845,0.35518,,
-8.5834,0.025356,0.11535,0.34773,0.32705,,
-8.1594,0.024784,0.11965,0.31476,0.30011,,
-7.4784,0.023363,0.12438,0.28172,0.27342,,
-6.2934,0.02101,0.13166,0.2461,0.24181,,
-4.6783,0.017678,0.13972,0.21344,0.21919,,
-2.6706,0.013363,0.15957,0.18164,0.18878,,
-0.056886,0.0081054,0.17827,0.15254,0.16245,,
2.8869,0.0020096,0.19725,0.12727,0.1421,,
6.1763,-0.0048297,0.22704,0.10201,0.11516,,
9.7856,-0.012211,0.24892,0.082452,0.099479,,
13.418,-0.019964,0.27112,0.066495,0.078171,,
17.1533,-0.027855,0.30113,0.050908,0.056383,,
20.8047,-0.035631,0.31609,0.03922,0.04549,,
24.1915,-0.043056,0.34262,0.025894,0.019393,,
27.4155,-0.049873,0.36012,0.013386,0.0040701,,
30.1562,-0.055848,0.3677,0.00079912,-0.0088585,,
32.3678,-0.060773,0.3753,-0.012558,-0.031963,,
34.0412,-0.064468,0.37302,-0.028327,-0.043694,,
34.9005,-0.0668,0.36607,-0.043322,-0.065003,,
35.0982,-0.067665,0.35047,-0.064287,-0.085473,,
34.5435,-0.067032,0.32427,-0.085534,-0.099838,,
33.2007,-0.064926,0.30261,-0.11061,-0.12953,,
31.3269,-0.061415,0.26822,-0.1388,-0.15359,,
28.7761,-0.056623,0.22507,-0.16451,-0.16963,,
25.6816,-0.050714,0.1909,-0.19343,-0.20039,,
22.2505,-0.04392,0.1458,-0.22093,-0.21895,,
18.3822,-0.03649,0.099982,-0.24466,-0.23439,,
14.415,-0.028704,0.057104,-0.26744,-0.25402,,
10.4089,-0.020834,0.010147,-0.28288,-0.2569,,
6.4681,-0.013175,-0.025611,-0.29385,-0.26635,,
2.9344,-0.0060106,-0.056856,-0.30125,-0.26947,,
-0.26726,0.00040503,-0.086691,-0.29656,-0.25426,,
-2.9902,0.0058619,-0.10249,-0.28635,-0.24313,,
-5.056,0.010165,-0.11528,-0.26688,-0.22194,,
-6.6189,0.013187,-0.11785,-0.23799,-0.1901,,
-7.4435,0.014852,-0.11393,-0.20196,-0.15838,,
-7.607,0.01515,-0.10741,-0.15499,-0.11396,,
-7.1816,0.014107,-0.082495,-0.10232,-0.069671,,
-5.9981,0.011827,-0.057069,-0.045378,-0.022505,,
-4.3438,0.0084631,-0.028056,0.018072,0.033639,,
-2.2591,0.0041912,0.016443,0.08037,0.084396,,
0.23383,-0.00073854,0.049963,0.1433,0.13791,,
2.7809,-0.0060854,0.090954,0.20917,0.19118,,
5.4576,-0.011578,0.12965,0.26638,0.23703,,
8.0407,-0.016939,0.15795,0.31949,0.28299,,
10.3477,-0.021907,0.19424,0.36304,0.3122,,
12.4781,-0.026238,0.22047,0.39666,0.34153,,
14.1233,-0.02973,0.23646,0.42098,0.36176,,
15.2548,-0.032203,0.25326,0.43138,0.365,,
15.8899,-0.033538,0.25566,0.42995,0.36512,,
15.7868,-0.033672,0.25122,0.41752,0.35099,,
15.1417,-0.032596,0.24132,0.38957,0.33016,,
13.9035,-0.03036,0.2162,0.35197,0.3043,,
12.0607,-0.027046,0.1933,0.30413,0.25857,,
9.9246,-0.022832,0.15947,0.24624,0.21261,,
7.3788,-0.017901,0.11592,0.18315,0.16939,,
4.5921,-0.012487,0.079769,0.11323,0.10606,,
1.7791,-0.0068433,0.031148,0.042447,0.049919,,
-1.1565,-0.0012298,-0.014977,-0.026054,-0.005387,,
-3.8735,0.004077,-0.059618,-0.096093,-0.0662,,
-6.322,0.0088171,-0.1047,-0.16193,-0.1154,,
-8.4352,0.012752,-0.13378,-0.21926,-0.16723,,
-9.9003,0.015703,-0.16788,-0.26959,-0.20937,,
-10.8548,0.017503,-0.19219,-0.31106,-0.24169,,
-11.1835,0.01804,-0.20181,-0.34275,-0.2721,,
-10.7866,0.017277,-0.21397,-0.36515,-0.29197,,
-9.8809,0.015199,-0.21005,-0.37209,-0.30299,,
-8.302,0.011893,-0.19848,-0.37312,-0.30789,,
-6.192,0.0074807,-0.18787,-0.35984,-0.30011,,
-3.6888,0.0021356,-0.16125,-0.34052,-0.29185,,
-0.6826,-0.0039274,-0.1315,-0.31179,-0.27557,,
2.4938,-0.01044,-0.1094,-0.27452,-0.24553,,
5.746,-0.017125,-0.067076,-0.23813,-0.22984,,
9.0268,-0.023692,-0.040578,-0.19458,-0.19321,,
11.9484,-0.029828,-0.0081559,-0.153,-0.16532,,
14.5868,-0.035255,0.019118,-0.11319,-0.13791,,
16.7288,-0.039701,0.036169,-0.077804,-0.10642,,
18.2056,-0.042934,0.06014,-0.044157,-0.092296,,
19.1687,-0.044773,0.069401,-0.021107,-0.07027,,
19.3272,-0.045075,0.071289,-0.0016531,-0.053391,,
18.6823,-0.043757,0.071436,0.0089436,-0.048123,,
17.3242,-0.040809,0.054089,0.011353,-0.043215,,
15.0557,-0.036283,0.034427,0.0084121,-0.040223,,
12.1402,-0.030276,0.0093163,-0.004303,-0.052433,,
8.5774,-0.022948,-0.035047,-0.023053,-0.061172,,
4.4263,-0.014527,-0.067011,-0.047745,-0.079128,,
0.040708,-0.0052728,-0.11506,-0.079718,-0.10271,,
-4.6468,0.0045204,-0.16732,-0.10763,-0.11396,,
-9.4351,0.014549,-0.20709,-0.14141,-0.14281,,
-14.061,0.024467,-0.25882,-0.17072,-0.15754,,
-18.6034,0.033959,-0.29691,-0.19633,-0.17107,,
-22.6863,0.042706,-0.33493,-0.21864,-0.18663,,
-26.2721,0.050431,-0.36135,-0.23434,-0.18806,,
-29.27,0.056875,-0.38174,-0.2412,-0.19178,,
-31.3818,0.061836,-0.38692,-0.24179,-0.18603,,
-32.7302,0.065156,-0.39445,-0.23123,-0.16807,,
-33.2287,0.06675,-0.37695,-0.21253,-0.15311,,
-32.7721,0.066574,-0.3573,-0.18297,-0.1227,,
-31.6074,0.064659,-0.32467,-0.14621,-0.0826,,
-29.5753,0.061098,-0.28011,-0.099833,-0.044652,,
-26.8228,0.056026,-0.23527,-0.046719,0.0069432,,
-23.5126,0.049648,-0.17303,0.014265,0.055426,,
-19.542,0.042189,-0.1114,0.07615,0.10606,,
-15.2542,0.033928,-0.045988,0.14631,0.17023,,
-10.7425,0.025155,0.034082,0.21199,0.2217,,
-6.0735,0.016164,0.097288,0.27902,0.28084,,
-1.6253,0.0072779,0.16536,0.34345,0.33363,,
2.6723,-0.0012258,0.22677,0.40166,0.37864,,
6.5988,-0.0090654,0.27742,0.45172,0.42377,,
9.975,-0.015999,0.32828,0.49526,0.44939,,
12.9277,-0.021821,0.36452,0.52457,0.47609,,
15.1619,-0.02637,0.39306,0.54722,0.4938,,
16.6996,-0.029545,0.41138,0.55748,0.49907,,
17.5634,-0.031277,0.41523,0.55704,0.4974,,
17.5744,-0.031576,0.40626,0.54643,0.48686,,
16.9298,-0.030471,0.38907,0.52142,0.46352,,
15.6091,-0.028066,0.35749,0.48539,0.43311,,
13.6471,-0.02449,0.32121,0.43918,0.38918,,
11.3377,-0.019931,0.27896,0.38224,0.3389,,
8.5791,-0.014578,0.22097,0.3189,0.28695,,
5.5339,-0.0086591,0.16939,0.2514,0.21871,,
2.4024,-0.0024001,0.10749,0.17707,0.15718,,
-0.91287,0.003952,0.044034,0.10377,0.091099,,
-4.0924,0.010164,-0.011662,0.02736,0.021787,,
-7.1174,0.016046,-0.079785,-0.044186,-0.03723,,
-9.9329,0.021385,-0.13078,-0.11346,-0.10271,,
